inst_code,inst_name,type,DIST,PLACE,COED,branch_ code,OC_BO YS,OC_GIR LS,SC_BOY S,SC_GIR LS,ST_BOY S,ST_GIR LS,BCA_B OYS,BCA_GI RLS,BCB_B OYS,BCB_GI RLS,BCC_B OYS,BCC_GI RLS,BCD_B OYS,BCD_GI RLS,BCE_B OYS,BCE_GI RLS,OC_EWS_B OYS,OC_EWS_GI RLS,Year
GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,ATP,GOOTY,COED,SVU,87926.0,47035.0,47035.0,119076.0,119354.0,123330.0,123330.0,65611.0,65611.0,81776.0,81776.0,47035.0,47035.0,104925.0,104925.0,70694.0,70694.0,71663.0,2023.0
GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,ATP,GOOTY,COED,SVU,87926.0,89243.0,89243.0,151365.0,151365.0,135328.0,144698.0,129510.0,129510.0,121748.0,130910.0,135037.0,135037.0,146697.0,146697.0,108072.0,111903.0,121565.0,2023.0
GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,ATP,GOOTY,COED,SVU,87926.0,119967.0,119967.0,150693.0,150693.0,142615.0,142615.0,142452.0,142452.0,148742.0,148742.0,119967.0,119967.0,149087.0,151150.0,125389.0,125389.0,148931.0,2023.0
GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,ATP,GOOTY,COED,SVU,87926.0,147279.0,147279.0,147279.0,147279.0,147279.0,148720.0,148781.0,148781.0,150245.0,150245.0,147279.0,147279.0,147279.0,147279.0,147279.0,147279.0,85987.0,2023.0
JNTA,"JNTUA COLLEGE OF ENGG.
ANANTAPURAMU",UNIV,ATP,ANANTAPURAMU,COED,SVU,87926.0,82194.0,82194.0,136550.0,147593.0,135406.0,149687.0,112422.0,141175.0,150333.0,150333.0,82194.0,82194.0,145809.0,145809.0,127452.0,127452.0,132519.0,2023.0
JNTA,"JNTUA COLLEGE OF ENGG.
ANANTAPURAMU",UNIV,ATP,ANANTAPURAMU,COED,SVU,87926.0,49704.0,49704.0,81382.0,81382.0,81181.0,81181.0,73067.0,73067.0,105663.0,109851.0,96387.0,96387.0,78234.0,99478.0,105259.0,105259.0,133139.0,2023.0
JNTA,"JNTUA COLLEGE OF ENGG.
ANANTAPURAMU",UNIV,ATP,ANANTAPURAMU,COED,SVU,87926.0,9187.0,9365.0,12709.0,15487.0,14505.0,27125.0,10531.0,11266.0,9187.0,9365.0,90668.0,90668.0,11521.0,11521.0,9187.0,9365.0,10041.0,2023.0
JNTA,"JNTUA COLLEGE OF ENGG.
ANANTAPURAMU",UNIV,ATP,ANANTAPURAMU,COED,SVU,87926.0,10955.0,10955.0,21936.0,21936.0,41423.0,41423.0,12443.0,12443.0,12435.0,12435.0,10955.0,30180.0,13505.0,13505.0,13633.0,26231.0,11611.0,2023.0
JNTA,"JNTUA COLLEGE OF ENGG.
ANANTAPURAMU",UNIV,ATP,ANANTAPURAMU,COED,SVU,87926.0,21035.0,21035.0,57677.0,57677.0,45689.0,45689.0,47877.0,63658.0,35699.0,35983.0,21035.0,21035.0,31653.0,32349.0,22309.0,40238.0,38923.0,2023.0
JNTA,"JNTUA COLLEGE OF ENGG.
ANANTAPURAMU",UNIV,ATP,ANANTAPURAMU,COED,SVU,87926.0,64569.0,72646.0,94668.0,125464.0,101868.0,144113.0,74019.0,83043.0,86853.0,86853.0,64569.0,72646.0,146389.0,146389.0,101448.0,138878.0,84104.0,2023.0
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,133492.0,150101.0,133492.0,150101.0,149473.0,150101.0,133492.0,150101.0,133492.0,150101.0,133492.0,150101.0,149121.0,150101.0,133492.0,150101.0,145624.0,2023.0
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,75448.0,75448.0,139446.0,145054.0,145499.0,145499.0,114255.0,118892.0,127816.0,127816.0,143764.0,143764.0,119279.0,148605.0,104607.0,104607.0,111169.0,2023.0
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,109650.0,109650.0,140262.0,151595.0,125988.0,125988.0,136530.0,143326.0,145748.0,145748.0,109650.0,147187.0,143390.0,143390.0,113502.0,148544.0,127471.0,2023.0
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,112516.0,120461.0,150538.0,150538.0,134365.0,143220.0,129432.0,129800.0,135773.0,147378.0,145081.0,145081.0,149621.0,149621.0,144415.0,144415.0,142489.0,2023.0
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,132344.0,132344.0,132344.0,132344.0,132344.0,151702.0,144394.0,146302.0,147112.0,147112.0,132344.0,132344.0,132344.0,132344.0,142581.0,142581.0,85987.0,2023.0
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,148275.0,148275.0,148275.0,148275.0,148275.0,148275.0,148275.0,148275.0,148275.0,148275.0,148275.0,148275.0,148275.0,148275.0,148275.0,148275.0,85987.0,2023.0
RIPA,"RAGHAVENDRA INST. OF PHARM.
EDUCATION",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,139858.0,139858.0,139858.0,139858.0,139858.0,139858.0,139858.0,139858.0,139858.0,139858.0,139858.0,139858.0,139858.0,139858.0,139858.0,139858.0,85987.0,2023.0
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,ATP,ANANTAPURAMU,COED,SVU,87926.0,129357.0,134750.0,151737.0,151737.0,141504.0,141504.0,146720.0,146720.0,143059.0,143059.0,129357.0,134750.0,129357.0,134750.0,150792.0,150792.0,85987.0,2023.0
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,ATP,ANANTAPURAMU,COED,SVU,87926.0,44388.0,44388.0,97721.0,97721.0,97929.0,121556.0,58386.0,58386.0,73259.0,89858.0,44388.0,112465.0,104943.0,104943.0,148523.0,148523.0,58737.0,2023.0
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,ATP,ANANTAPURAMU,COED,SVU,87926.0,55550.0,55550.0,101400.0,101400.0,115249.0,115249.0,75991.0,86239.0,117592.0,128484.0,116949.0,116949.0,118711.0,118711.0,81066.0,112092.0,98916.0,2023.0
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,ATP,ANANTAPURAMU,COED,SVU,87926.0,132701.0,132701.0,147482.0,149839.0,151553.0,151553.0,151739.0,151739.0,132701.0,132701.0,132701.0,132701.0,145685.0,145685.0,132701.0,132701.0,135420.0,2023.0
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,SF,ATP,ANANTAPURAMU,COED,SVU,87926.0,139009.0,139009.0,151727.0,151727.0,139009.0,139009.0,139009.0,139009.0,139009.0,139009.0,139009.0,139009.0,139009.0,139009.0,139009.0,139009.0,85987.0,2023.0
SKUPSF,"SKU COLL OF PHARMCEUTICAL
SCIENCE-SELF FINANCE",SF,ATP,ANANTAPURAMU,COED,SVU,87926.0,144097.0,144097.0,144097.0,144097.0,144097.0,144097.0,144097.0,144097.0,144097.0,144097.0,144097.0,144097.0,144097.0,144097.0,144097.0,144097.0,85987.0,2023.0
SRIT,"SRINIVASA RAMANUJAN INST OF
TECHNOLOGY",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,144405.0,144405.0,144405.0,151414.0,144405.0,144405.0,150601.0,150601.0,150204.0,150204.0,144405.0,144405.0,149918.0,149918.0,144405.0,144405.0,133406.0,2023.0
SRIT,"SRINIVASA RAMANUJAN INST OF
TECHNOLOGY",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,25712.0,59854.0,99654.0,99654.0,132211.0,132211.0,42303.0,59854.0,111324.0,111324.0,25712.0,103768.0,73473.0,73473.0,30629.0,59854.0,31168.0,2023.0
SRIT,"SRINIVASA RAMANUJAN INST OF
TECHNOLOGY",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,34044.0,34044.0,137864.0,137864.0,135959.0,141776.0,77244.0,77244.0,55646.0,55646.0,84627.0,84627.0,81540.0,81540.0,46053.0,46053.0,42031.0,2023.0
SRIT,"SRINIVASA RAMANUJAN INST OF
TECHNOLOGY",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,35242.0,35242.0,128855.0,128855.0,130162.0,130162.0,100262.0,100262.0,54564.0,54564.0,35242.0,69700.0,88662.0,90458.0,54598.0,129795.0,49862.0,2023.0
SRIT,"SRINIVASA RAMANUJAN INST OF
TECHNOLOGY",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,94491.0,140079.0,151353.0,151353.0,133151.0,151561.0,120409.0,140079.0,125668.0,141406.0,94491.0,140079.0,142994.0,144892.0,148623.0,148623.0,129911.0,2023.0
SRIT,"SRINIVASA RAMANUJAN INST OF
TECHNOLOGY",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,122566.0,122566.0,150302.0,150302.0,130656.0,133065.0,147765.0,147765.0,122566.0,122566.0,122566.0,122566.0,147211.0,147211.0,133414.0,133414.0,121520.0,2023.0
SSSE,"SANSKRITHI SCHOOL OF
ENGINEERING",PVT,ATP,PUTAPARTHI,COED,SVU,87926.0,151745.0,151745.0,151758.0,151758.0,151766.0,151766.0,151745.0,151745.0,151775.0,151775.0,122285.0,151745.0,151745.0,151745.0,151745.0,151745.0,106661.0,2023.0
SSSE,"SANSKRITHI SCHOOL OF
ENGINEERING",PVT,ATP,PUTAPARTHI,COED,SVU,87926.0,66362.0,66362.0,136255.0,136255.0,151766.0,151766.0,97453.0,97453.0,97949.0,97949.0,66362.0,117124.0,108517.0,108517.0,91544.0,91544.0,92928.0,2023.0
SSSE,"SANSKRITHI SCHOOL OF
ENGINEERING",PVT,ATP,PUTAPARTHI,COED,SVU,87926.0,84269.0,84269.0,151461.0,151461.0,84663.0,102861.0,118645.0,121121.0,107749.0,107749.0,84269.0,84269.0,130133.0,142114.0,127574.0,127574.0,106661.0,2023.0
SSSE,"SANSKRITHI SCHOOL OF
ENGINEERING",PVT,ATP,PUTAPARTHI,COED,SVU,87926.0,123889.0,123889.0,139131.0,139131.0,145173.0,145173.0,137067.0,137067.0,147664.0,147664.0,123889.0,123889.0,144425.0,144425.0,137386.0,146700.0,132239.0,2023.0
SSSE,"SANSKRITHI SCHOOL OF
ENGINEERING",PVT,ATP,PUTAPARTHI,COED,SVU,87926.0,135944.0,145251.0,135944.0,145251.0,135944.0,145251.0,135944.0,145251.0,135944.0,145251.0,135944.0,145251.0,149571.0,149571.0,135944.0,145251.0,106661.0,2023.0
SVIT,"SRI VENKATESWARA INST OF
TECHNOLOGY",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,95274.0,95274.0,95274.0,95274.0,95274.0,95274.0,95274.0,95274.0,95274.0,95274.0,95274.0,95274.0,95274.0,95274.0,95274.0,95274.0,85987.0,2023.0
SVIT,"SRI VENKATESWARA INST OF
TECHNOLOGY",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,119601.0,131411.0,151687.0,151687.0,149786.0,149786.0,147367.0,147367.0,150850.0,150850.0,126689.0,131411.0,143874.0,143874.0,150973.0,150973.0,85987.0,2023.0
SVIT,"SRI VENKATESWARA INST OF
TECHNOLOGY",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,84431.0,88335.0,146925.0,146925.0,148089.0,148089.0,121549.0,129621.0,144752.0,144752.0,84431.0,104657.0,145645.0,148726.0,109478.0,135464.0,130221.0,2023.0
SVIT,"SRI VENKATESWARA INST OF
TECHNOLOGY",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,116556.0,116556.0,149351.0,149351.0,145930.0,145930.0,145492.0,147266.0,149124.0,149811.0,116556.0,116556.0,148804.0,148804.0,149256.0,149256.0,149325.0,2023.0
SVIT,"SRI VENKATESWARA INST OF
TECHNOLOGY",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,126734.0,126734.0,145030.0,145030.0,126734.0,143166.0,140985.0,144480.0,150157.0,150157.0,126734.0,126734.0,135160.0,135160.0,149446.0,149446.0,145327.0,2023.0
SVIT,"SRI VENKATESWARA INST OF
TECHNOLOGY",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,134977.0,134977.0,134977.0,134977.0,150162.0,150162.0,134977.0,134977.0,134977.0,134977.0,134977.0,134977.0,134977.0,134977.0,134977.0,134977.0,85987.0,2023.0
TECH,TADIPATRI ENGG COLLEGE,PVT,ATP,TADIPATRI,COED,SVU,87926.0,130964.0,130964.0,151198.0,151198.0,130964.0,130964.0,130964.0,130964.0,130964.0,144046.0,130964.0,130964.0,130964.0,130964.0,130964.0,130964.0,146975.0,2023.0
TECH,TADIPATRI ENGG COLLEGE,PVT,ATP,TADIPATRI,COED,SVU,87926.0,116402.0,116402.0,151575.0,151575.0,151567.0,151763.0,151705.0,151705.0,151775.0,151775.0,145590.0,145590.0,145164.0,151685.0,117582.0,141123.0,147012.0,2023.0
TECH,TADIPATRI ENGG COLLEGE,PVT,ATP,TADIPATRI,COED,SVU,87926.0,112896.0,112896.0,150666.0,150666.0,143301.0,143301.0,137330.0,137330.0,148976.0,148976.0,112896.0,112896.0,140872.0,148608.0,149462.0,149462.0,150134.0,2023.0
TECH,TADIPATRI ENGG COLLEGE,PVT,ATP,TADIPATRI,COED,SVU,87926.0,125740.0,125740.0,151494.0,151494.0,125740.0,125740.0,125740.0,125740.0,125740.0,125740.0,125740.0,125740.0,125740.0,125740.0,125740.0,125740.0,85987.0,2023.0
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,CTR,MADANAPALLE,COED,SVU,87926.0,73640.0,73640.0,89708.0,89708.0,91115.0,91115.0,92801.0,115426.0,136742.0,136742.0,73640.0,73640.0,148846.0,148846.0,120036.0,120036.0,89713.0,2023.0
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,CTR,MADANAPALLE,COED,SVU,87926.0,70570.0,70570.0,139416.0,139416.0,85237.0,85237.0,100820.0,105378.0,94348.0,128078.0,97859.0,97859.0,114806.0,130906.0,128567.0,128567.0,91648.0,2023.0
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,CTR,MADANAPALLE,COED,SVU,87926.0,50694.0,61972.0,139979.0,150372.0,65886.0,126596.0,89849.0,89849.0,101604.0,134205.0,100365.0,100365.0,124219.0,124219.0,86202.0,86202.0,75878.0,2023.0
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,CTR,MADANAPALLE,COED,SVU,87926.0,96836.0,96836.0,111604.0,115506.0,116173.0,116652.0,127293.0,128082.0,143587.0,147759.0,96836.0,96836.0,146817.0,147504.0,123390.0,123390.0,105882.0,2023.0
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,CTR,MADANAPALLE,COED,SVU,87926.0,123881.0,123881.0,133450.0,135134.0,147467.0,147467.0,146565.0,146565.0,149548.0,149548.0,123881.0,123881.0,123881.0,123881.0,141947.0,145174.0,125474.0,2023.0
AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",PVT,CTR,TIRUPATHI,COED,SVU,87926.0,54338.0,59135.0,150553.0,150553.0,151021.0,151021.0,79495.0,79495.0,91795.0,91795.0,54338.0,59135.0,98714.0,128541.0,114389.0,114389.0,58300.0,2023.0
AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",PVT,CTR,TIRUPATHI,COED,SVU,87926.0,63272.0,94814.0,138477.0,148172.0,66653.0,94814.0,110062.0,110062.0,96854.0,96854.0,91407.0,94814.0,147822.0,147822.0,92036.0,122533.0,64201.0,2023.0
AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",PVT,CTR,TIRUPATHI,COED,SVU,87926.0,66421.0,66421.0,149668.0,149668.0,66421.0,67561.0,90879.0,90879.0,124869.0,124869.0,66421.0,66421.0,136782.0,136782.0,99780.0,99780.0,68663.0,2023.0
AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",PVT,CTR,TIRUPATHI,COED,SVU,87926.0,115023.0,115023.0,133141.0,145434.0,115023.0,115023.0,115023.0,115023.0,115023.0,115023.0,115023.0,115023.0,115023.0,115023.0,115023.0,115023.0,113840.0,2023.0
AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",PVT,CTR,TIRUPATHI,COED,SVU,87926.0,50052.0,50052.0,132174.0,139999.0,129983.0,136988.0,60998.0,61224.0,69627.0,73726.0,50052.0,50052.0,81031.0,81031.0,50052.0,62995.0,53103.0,2023.0
AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",PVT,CTR,TIRUPATHI,COED,SVU,87926.0,92922.0,92922.0,115031.0,126035.0,151505.0,151505.0,92922.0,92922.0,92922.0,92922.0,92922.0,92922.0,147749.0,147749.0,92922.0,92922.0,46226.0,2023.0
AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",PVT,CTR,TIRUPATHI,COED,SVU,87926.0,54804.0,120926.0,150671.0,151244.0,150581.0,150581.0,77811.0,120926.0,98931.0,120926.0,54804.0,120926.0,125216.0,125216.0,114545.0,121426.0,74460.0,2023.0
AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",PVT,CTR,TIRUPATHI,COED,SVU,87926.0,133896.0,142065.0,144310.0,150024.0,146283.0,146283.0,138720.0,142065.0,133896.0,142065.0,133896.0,151070.0,149037.0,149037.0,133896.0,142065.0,149418.0,2023.0
AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",PVT,CTR,TIRUPATHI,COED,SVU,87926.0,147748.0,147748.0,147748.0,147748.0,147748.0,147748.0,147748.0,147748.0,147748.0,147748.0,147748.0,147748.0,147748.0,147748.0,147748.0,147748.0,113840.0,2023.0
CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",PVT,CTR,TIRUPATHI,COED,SVU,87926.0,92198.0,92198.0,122196.0,123842.0,95389.0,112886.0,146307.0,146307.0,124886.0,124886.0,136168.0,136168.0,145862.0,145862.0,135346.0,135346.0,109750.0,2023.0
CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",PVT,CTR,TIRUPATHI,COED,SVU,87926.0,67912.0,67912.0,145635.0,149297.0,131334.0,150505.0,90634.0,100931.0,120721.0,135115.0,67912.0,67912.0,114284.0,131009.0,98709.0,98709.0,82805.0,2023.0
CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",PVT,CTR,TIRUPATHI,COED,SVU,87926.0,102364.0,102364.0,144613.0,145447.0,147619.0,147619.0,149049.0,149049.0,151195.0,151195.0,102364.0,102364.0,149946.0,150458.0,140561.0,146059.0,134594.0,2023.0
CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",PVT,CTR,TIRUPATHI,COED,SVU,87926.0,148155.0,148155.0,148155.0,148334.0,148155.0,148486.0,148155.0,149127.0,148155.0,150417.0,148155.0,148155.0,149763.0,149763.0,148155.0,148155.0,143486.0,2023.0
CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",PVT,CTR,TIRUPATHI,COED,SVU,87926.0,145420.0,145420.0,145420.0,145420.0,145420.0,145420.0,145420.0,145420.0,145420.0,145420.0,145420.0,145420.0,145420.0,145420.0,145420.0,145420.0,109750.0,2023.0
GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",PVT,CTR,MADANAPALLE,COED,SVU,87926.0,131637.0,131637.0,131637.0,133327.0,132183.0,132183.0,144532.0,144532.0,149690.0,149690.0,131637.0,131637.0,146666.0,146666.0,131637.0,143857.0,137432.0,2023.0
GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",PVT,CTR,MADANAPALLE,COED,SVU,87926.0,143886.0,143886.0,143886.0,143886.0,143886.0,143886.0,143886.0,143886.0,143886.0,143886.0,143886.0,143886.0,143886.0,143886.0,143886.0,143886.0,137432.0,2023.0
JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",UNIV,CTR,KALIKIRI,COED,SVU,87926.0,88991.0,88991.0,139075.0,139075.0,151582.0,151582.0,131753.0,131753.0,136556.0,150160.0,133734.0,133734.0,150027.0,150027.0,151167.0,151167.0,124236.0,2023.0
JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",UNIV,CTR,KALIKIRI,COED,SVU,87926.0,14884.0,14884.0,40956.0,44531.0,29102.0,66480.0,24308.0,24308.0,26165.0,26165.0,14884.0,14884.0,17721.0,20773.0,25427.0,25427.0,17393.0,2023.0
JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",UNIV,CTR,KALIKIRI,COED,SVU,87926.0,24111.0,24111.0,47408.0,68796.0,90662.0,90662.0,34644.0,35286.0,35877.0,46399.0,88918.0,88918.0,38528.0,38528.0,36337.0,36337.0,21895.0,2023.0
JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",UNIV,CTR,KALIKIRI,COED,SVU,87926.0,38552.0,50546.0,109101.0,130901.0,119112.0,119112.0,112431.0,112431.0,135786.0,135786.0,38552.0,50546.0,113080.0,132160.0,132901.0,132901.0,103547.0,2023.0
JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",UNIV,CTR,KALIKIRI,COED,SVU,87926.0,127307.0,127307.0,127307.0,143799.0,127307.0,127307.0,127307.0,127307.0,127307.0,147656.0,127307.0,127307.0,127307.0,127307.0,127307.0,127307.0,103547.0,2023.0
JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",UNIV,CTR,KALIKIRI,COED,SVU,87926.0,96718.0,110093.0,126385.0,141422.0,149536.0,151767.0,108083.0,148312.0,149057.0,149569.0,96718.0,110093.0,150702.0,150702.0,96718.0,133155.0,131652.0,2023.0
KMMT,"KMM INST OF TECHNOLOGY AND
SCIENCE",PVT,CTR,TIRUPATHI,COED,SVU,87926.0,135826.0,135826.0,143577.0,143577.0,135826.0,135826.0,135826.0,135826.0,135826.0,135826.0,135826.0,135826.0,135826.0,135826.0,135826.0,135826.0,90046.0,2023.0
KMMT,"KMM INST OF TECHNOLOGY AND
SCIENCE",PVT,CTR,TIRUPATHI,COED,SVU,87926.0,150314.0,150314.0,150314.0,150314.0,150314.0,150314.0,150314.0,150314.0,150314.0,150314.0,150314.0,150314.0,150314.0,150314.0,150314.0,150314.0,85987.0,2023.0
KMMT,"KMM INST OF TECHNOLOGY AND
SCIENCE",PVT,CTR,TIRUPATHI,COED,SVU,87926.0,113267.0,113267.0,151290.0,151290.0,149446.0,149446.0,128927.0,148792.0,150781.0,150781.0,145012.0,145012.0,143129.0,143797.0,149389.0,149389.0,135860.0,2023.0
KMMT,"KMM INST OF TECHNOLOGY AND
SCIENCE",PVT,CTR,TIRUPATHI,COED,SVU,87926.0,132976.0,132976.0,132976.0,132976.0,132976.0,132976.0,151076.0,151076.0,132976.0,147491.0,132976.0,132976.0,132976.0,150225.0,132976.0,132976.0,125510.0,2023.0
KTPT,KRISHNA TEJA PHARMACY COLLEGE,PVT,CTR,TIRUPATHI,COED,SVU,87926.0,151745.0,151745.0,151758.0,151758.0,151766.0,151766.0,151745.0,151745.0,151775.0,151775.0,104221.0,151745.0,151745.0,151745.0,151745.0,151745.0,85987.0,2023.0
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,CTR,KUPPAM,COED,SVU,87926.0,151745.0,151745.0,151758.0,151758.0,151766.0,151766.0,151745.0,151745.0,151775.0,151775.0,103100.0,151745.0,151745.0,151745.0,151745.0,151745.0,85987.0,2023.0
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,CTR,KUPPAM,COED,SVU,87926.0,105830.0,145027.0,105830.0,145027.0,150124.0,150124.0,136649.0,146384.0,144263.0,149413.0,105830.0,145027.0,150828.0,150828.0,105830.0,145027.0,149969.0,2023.0
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,CTR,KUPPAM,COED,SVU,87926.0,74734.0,74734.0,151476.0,151476.0,131127.0,135494.0,124693.0,124693.0,110389.0,126560.0,74734.0,100230.0,113169.0,114118.0,136024.0,136024.0,101203.0,2023.0
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,CTR,KUPPAM,COED,SVU,87926.0,114650.0,114650.0,139356.0,149155.0,146226.0,150526.0,132783.0,142868.0,145925.0,150791.0,114650.0,114650.0,149474.0,149474.0,117602.0,117602.0,147303.0,2023.0
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,CTR,KUPPAM,COED,SVU,87926.0,106312.0,106312.0,140555.0,147570.0,106312.0,134439.0,143974.0,146909.0,135464.0,149128.0,106312.0,106312.0,149363.0,149363.0,106312.0,106312.0,126377.0,2023.0
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,CTR,KUPPAM,COED,SVU,87926.0,151745.0,151745.0,151758.0,151758.0,151766.0,151766.0,151745.0,151745.0,151775.0,151775.0,103100.0,151745.0,151745.0,151745.0,151745.0,151745.0,85987.0,2023.0
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,CTR,KUPPAM,COED,SVU,87926.0,143704.0,143704.0,143704.0,143704.0,143704.0,143704.0,143704.0,143704.0,143704.0,143704.0,143704.0,143704.0,143704.0,143704.0,143704.0,143704.0,85987.0,2023.0
MITS,"MADANAPALLY INSTITUTE OF
TECHNOLOGY AND SCI",PVT,CTR,MADANAPALLE,COED,SVU,87926.0,21862.0,21862.0,103375.0,103375.0,133032.0,133032.0,34121.0,34121.0,30849.0,33519.0,51693.0,87593.0,39191.0,39191.0,41942.0,52922.0,27581.0,2023.0
MITS,"MADANAPALLY INSTITUTE OF
TECHNOLOGY AND SCI",PVT,CTR,MADANAPALLE,COED,SVU,87926.0,107682.0,125121.0,150907.0,150907.0,135039.0,142177.0,136104.0,145876.0,144211.0,144211.0,107682.0,125121.0,131217.0,146561.0,146009.0,146009.0,147861.0,2023.0
MITS,"MADANAPALLY INSTITUTE OF
TECHNOLOGY AND SCI",PVT,CTR,MADANAPALLE,COED,SVU,87926.0,27597.0,27597.0,120125.0,134522.0,144769.0,144769.0,43230.0,45584.0,43686.0,43686.0,47535.0,47535.0,46322.0,53347.0,48649.0,61347.0,29328.0,2023.0
MITS,"MADANAPALLY INSTITUTE OF
TECHNOLOGY AND SCI",PVT,CTR,MADANAPALLE,COED,SVU,87926.0,23350.0,151069.0,125964.0,151069.0,148592.0,151069.0,37600.0,151069.0,40034.0,151069.0,40060.0,151069.0,40362.0,151069.0,42601.0,151069.0,26403.0,2023.0
MITS,"MADANAPALLY INSTITUTE OF
TECHNOLOGY AND SCI",PVT,CTR,MADANAPALLE,COED,SVU,87926.0,16961.0,16961.0,59518.0,62405.0,93123.0,100185.0,25605.0,25605.0,22652.0,23054.0,34370.0,34370.0,24168.0,24168.0,44058.0,44058.0,18983.0,2023.0
MITS,"MADANAPALLY INSTITUTE OF
TECHNOLOGY AND SCI",PVT,CTR,MADANAPALLE,COED,SVU,87926.0,16452.0,18040.0,57857.0,102464.0,16452.0,111723.0,21514.0,30106.0,26323.0,38351.0,16452.0,18040.0,30241.0,31367.0,36588.0,36588.0,19086.0,2023.0
MITS,"MADANAPALLY INSTITUTE OF
TECHNOLOGY AND SCI",PVT,CTR,MADANAPALLE,COED,SVU,87926.0,37168.0,37168.0,136468.0,136468.0,37893.0,37893.0,51564.0,51564.0,58338.0,68265.0,37168.0,37168.0,63249.0,63249.0,37168.0,57398.0,39960.0,2023.0
